"codigo","nombre","energia_kcal","agua_pct","fraccion_comestible_pct","proteina_g","grasa_total_g","ag_sat_g","ag_mono_g","ag_poli_g","colesterol_mg","carbohidratos_g","azucares_g","ceniza_g","fibra_dietetica_g","calcio_mg","hierro_mg","magnesio_mg","fosforo_mg","potasio_mg","sodio_mg","zinc_mg","cobre_mg","selenio_mcg","vitamina_c_mg","tiamina_mg","riboflavina_mg","niacina_mg","ac_pantotenico_mg","vitamina_b6_mg","ac_folico_mcg","folato_alimentos_mcg","folato_fde_mcg","vitamina_b12_mcg","vitamina_a_rae_mcg","retinol_mcg","b_carotenos_mcg","vitamina_e_mg","vitamina_d_mcg","vitamina_k_mcg"
"11144","RABANO, REDONDO, RAIZ","16","95","0.9","0.68","0.1","0.03","0.02","0.05","0","3.4","1.86","1.6","0.55","25","0.34","10","20","233","39","0.28","0.05","0.6","15","0.01","0.04","0.25","0.17","0.07","0","25","25","0","0","0","4","0","0","1.3"
"11145","RABANO, LARGO, RAIZ","22","93","0.8","1.1","0.5","0.15","0.1","0.1","0","4.3",,"1",,"30","0.3","9",,"232","24","0.3",,,"29","0.06","0.06","0.4",,"0.07",,"27","27","0","3",,,,,
"11146","REMOLACHA, HOJAS CRUDAS","22","91","0.56","2.2","0.13","0.02","0.03","0.05","0","4.33","0.5","3.7","2.33","117","2.57","70","41","762","226","0.38","0.19","0.9","30","0.1","0.22","0.4","0.25","0.11","0","15","15","0","316","0","3794","1.5","0","400"
"11147","REMOLACHA, CRUDA","43","88","0.67","1.61","0.17","0.03","0.03","0.06","0","9.56","6.76","2.8","1.08","16","0.8","23","40","325","78","0.35","0.08","0.7","5","0.03","0.04","0.33","0.16","0.07","0","109","109","0","2","0","20","0.04","0","0.2"
"11148","REMOLACHA, COCIDA S/SAL, ESCURRIDA","44","87","1","1.68","0.18","0.03","0.04","0.06","0","9.96","7.96","2","1.12","16","0.79","23","38","305","77","0.35","0.07","0.7","4","0.03","0.04","0.33","0.15","0.07","0","80","80","0","2","0","21","0.04","0","0.2"
"11149","REMOLACHA, ENLATADA, SOLIDOS","31","91","1","0.91","0.14","0.02","0.03","0.05","0","7.21","5.51","1.8","0.78","15","1.82","17","17","148","194","0.21","0.06","0.5","4","0.01","0.04","0.16","0.16","0.06","0","30","30","0","1","0","15","0.03","0","0.2"
"11150","REPOLLO/COL COMUN, CRUDO","25","92","0.8","1.28","0.1","0.03","0.02","0.02","0","5.8","3.2","2.5","0.64","40","0.47","12","26","170","18","0.18","0.02","0.3","37","0.06","0.04","0.23","0.21","0.12","0","43","43","0","5","0","42","0.15","0","76"
"11151","REPOLLO/COL COMUN, COCIDO S/SAL, ESCURRIDO","23","93","1","1.27","0.06","0","0.02","0.02","0","5.51","2.79","1.9","0.59","48","0.17","15","33","196","8","0.2","0.02","0.6","38","0.06","0.04","0.25","0.17","0.11","0","30","30","0","4","0","48","0.14","0","108.7"
"11152","RUIBARBO, TALLOS","18","94","0.83","0.7","0.2",,,,,"4.1",,"0.7","1","62","0.3",,"16",,,,,,"11","0.02","0.02","0.2",,,,,,,"5",,,,,
"11153","SAGU DE SAN VICENTE, RAIZ","157","57","0.8","2.4","0.1",,,,,"39",,"1.9","1.3","20","3.2",,"24",,,,,,"9","0.08","0.03","0.7",,,,,,,"0",,,,,
"11154","SALSIFI, CRUDO","82","77","0.87","3.3","0.2",,,,"0","18.6",,"3.3","0.9","60","0.7","23","75","380","20","0.38","0.09","0.8","8","0.08","0.22","0.5","0.37","0.28","0","26","26","0","0","0",,,"0",
"11155","SUCHINI, CRUDO","17","95","0.95","1.21","0.32","0.08","0.01","0.09","0","3.11","2.5","1","0.58","16","0.37","18","38","261","8","0.32","0.05","0.2","18","0.05","0.09","0.45","0.2","0.16","0","24","24","0","10","0","120","0.12","0","4.3"
"11156","SUCHINI, COCIDO S/SAL, ESCURRIDO","15","95","1","1.14","0.36","0.07","0.03","0.15","0","2.69","1.71","1","0.59","18","0.37","19","37","264","3","0.33","0.05","0.2","13","0.04","0.02","0.51","0.29","0.08","0","28","28","0","56","0","670","0.12","0","4.2"
"11157","TOMATE ROJO, CRUDO","18","95","0.91","0.88","0.2","0.03","0.03","0.08","0","3.89","2.63","1.2","0.5","10","0.27","11","24","237","5","0.17","0.06","0","14","0.04","0.02","0.59","0.09","0.08","0","15","15","0","42","0","449","0.54","0","7.9"
"11158","TOMATE VERDE","23","93","0.91","1.2","0.2","0.03","0.03","0.08","0","5.1","4","1.1","0.5","13","0.51","10","28","204","13","0.07","0.09","0.4","23","0.06","0.04","0.5","0.5","0.08","0","9","9","0","32","0","346","0.38","0","10.1"
"11159","TOMATE DE ARBOL","50","86","1","2.2","0.9",,,,,"10.3",,"1.6","0.7","9","0.8",,"48",,,,,,"29","0.1","0.04","1.2",,,,,,,"70",,,,,
"11161","TOMATE, JUGO ENLATADO S/SAL","17","94","1","0.85","0.29","0.02","0.01","0.03","0","3.53","2.58","0.4","1.09","10","0.39","11","19","217","10","0.11","0.04","0.5","70","0.1","0.08","0.67",,"0.07","0","20","20","0","23","0","270","0.32","0","2.3"
"11162","TOMATE, PASTA ENLATADA S/SAL","82","74","1","4.32","0.47","0.1","0.07","0.16","0","18.91","12.18","4.1","2.8","36","2.98","42","83","1014","59","0.63","0.37","5.3","22","0.06","0.15","3.08","0.14","0.22","0","12","12","0","76","0","901","4.3","0","11.4"
"11163","TOMATILLO (CHERRY)","30","90","0.86","1.5","0.1","0.01","0.01","0.04","0","7.1",,"1.5",,"59","6","11",,"207","8","0.11",,,"85","0.12","0.06","1",,"0.05",,"9","9","0","500",,,,,
"11164","VEGETALES, JUGO ENLATADO","22","94","1","0.93","0.31","0.09","0.06","0.08","0","3.87","2.84","0.5","0.8","14","0.28","11","19","185","169","0.12","0.07","0.2","54","0.05","0.03","0.72","0.25","0.07","0","21","21","0","35","0","377","1.02","0","6.1"
"11165","VERDOLAGA, CRUDA","20","93","0.76","2.03","0.36",,,,"0","3.39",,,"1.36","65","1.99","68","44","494","45","0.17","0.11","0.9","21","0.05","0.11","0.48","0.04","0.07","0","12","12","0","400","0",,,"0",
"11166","YUCA O MANDIOCA, HOJAS Y PUNTAS","80","77","1","6.8","1.4",,,,,"12.8",,"2.4","1.8","206","2",,"86",,,,,,"290","0.12","0.27","1.7",,,,,,,"9",,,,,
"11167","YUCA O MANDIOCA, RAIZ, CRUDA","160","60","0.84","1.36","0.28","0.07","0.08","0.05","0","38.06","1.7","1.8","0.62","16","0.27","21","27","271","14","0.34","0.1","0.7","21","0.09","0.05","0.85","0.11","0.09","0","27","27","0","1","0","8","0.19","0","1.9"
"11169","ZANAHORIA, S/CASCARA, CRUDA","41","88","0.89","0.93","0.24","0.04","0.01","0.12","0","9.58","4.74","2.8","0.97","33","0.3","12","35","320","69","0.24","0.05","0.1",,,,,,,,,,,,,,,,
"11171","ZANAHORIA, S/CASCARA, COCIDA S/SAL, ESCURRIDA","35","90","1","0.76","0.18","0.03","0.01","0.09","0","8.22","3.45","3","0.67","30","0.34","10","30","235","58","0.2","0.02","0.7",,,,,,,,,,,,,,,,
"11172","ZANAHORIA, COCIDA C/SAL, ENLATADA","25","93","1","0.64","0.19","0.04","0.01","0.09","0","5.54","2.48","1.5","0.68","25","0.64","8","24","179","242","0.26","0.1","0.4","3","0.02","0.03","0.55","0.14","0.11","0","9","9","0","558","0","5331","0.74","0","9.8"
"11173","ZANAHORIA, JUGO NATURAL","30","90","1","0.6","0.1","0.03","0.01","0.06","0","9.3",,"0.9",,"24","0.5","14",,"292","29","0.18",,,"9","0.09","0.06","0.4",,"0.22",,"4","4","0","1545",,,,,
"11174","TAPIOCA PERLADA, SECA","358","11","1","0.19","0.02","0.01","0.01","0","0","88.69","3.35","0.9","0.11","20","1.58","1","7","11","1","0.12","0.02","0.8","0","0","0","0","0.14","0.01","0","4","4","0","0","0","0","0","0","0"
"11175","REPOLLO/COL MORADA, CRUDA","31","90","0.8","1.43","0.16","0.02","0.01","0.08","0","7.37","3.83","2.1","0.64","45","0.8","16","30","243","27","0.22","0.02","0.6","57","0.06","0.07","0.42","0.15","0.21","0","18","18","0","56","0","670","0.11","0","38.2"
"11176","REPOLLO/COL MORADA, COCIDA S/SAL, ESCURRIDA","29","91","1","1.51","0.09","0.01","0.01","0.04","0","6.94","3.32","2.6","0.62","42","0.66","17","33","262","28","0.25","0.05","2.3","34","0.07","0.06","0.38","0.15","0.23","0","24","24","0","2","0","20","0.12","0","47.6"
"11177","BROTES DE BAMBU, CRUDOS","27","91","0.29","2.6","0.3","0.07","0.01","0.13","0","5.2","3","2.2","0.9","13","0.5","3","59","533","4","1.1","0.19","0.8","4","0.15","0.07","0.6","0.16","0.24","0","7","7","0","1","0","12","1","0","0"
"11178","JICAMA, COCIDA S/SAL, ESCURRIDA","38","90","1","0.72","0.09",,,,"0","8.82",,,"0.3","11","0.57","11","16","135","4","0.15","0.05","0.7","14","0.02","0.03","0.19","0.12","0.04","0","8","8","0","1","0",,,"0",
"11179","LECHUGA ROMANA","17","95","0.94","1.23","0.3","0.04","0.01","0.16","0","3.29","1.19","2.1","0.58","33","0.97","14","30","247","8","0.23","0.05","0.4","4","0.07","0.07","0.31","0.14","0.07","0","136","136","0","436","0","5226","0.13","0","102.5"
"11180","NABO, RAIZ COCIDA, S/SAL","22","94","1","0.71","0.08","0.01","0.01","0.04","0","5.06","2.99","2","0.55","33","0.18","9","26","177","16","0.12","0","0.2","12","0.03","0.02","0.3","0.14","0.07","0","9","9","0","0","0","0","0.02","0","0.1"
"11181","PAPAS, PURE, GRANULADO DESHID. NO PREPARADO","357","6","1","10.9","1.1","0.46","0.15","0.29","2","77.7","3.37","6.6","4","142","3.5","74","237","1848","82","1.2","0.58","26.3","16","0.19","0.3","4.2","1.86","0.89","0","30","30","0","18","17","10","0.03","0","8.7"
"11182","PAPAS, PURE, GRANULADO DESHID. PREP. C/LECHE Y MARGARINA","116","76","1","2.13","4.8","0.96","1.71","1.05","2","16.13","1.74","1.3","0.93","35","0.2","20","62","155","172","0.24","0.03","5.6","7","0.09","0.08","0.86","0.15","0.16","0","8","8","0.1","51","48","33","0.51","0.3","6.3"
"11183","ZANAHORIAS PEQUENAS (BABY), CRUDAS","35","90","1","0.64","0.13","0.02","0.01","0.07","0","8.24","4.76","2.9","0.63","32","0.89","10","28","237","78","0.17","0.1","0.9",,,,,,,,,,,,,,,,
"11184","AGUACATE, HASS, CASCARA OBSCURA (CALIFORNIA)","167","72","0.67","1.96","15.41","2.13","9.8","1.82","0","8.64","0.3","6.8","1.66","13","0.61","29","54","507","8","0.68","0.17","0.4","9","0.08","0.14","1.91","1.46","0.29","0","89","89","0","7","0","63","1.97","0","21"
"11186","CEBOLLA, COCIDA S/SAL, ESCURRIDA","44","88","1","1.36","0.19","0.03","0.03","0.07","0","10.15","4.73","1.4","0.44","22","0.24","11","35","166","3","0.21","0.07","0.6","5","0.04","0.02","0.17","0.11","0.13","0","15","15","0","0","0","1","0.02","0","0.5"
"11187","CEBOLLITAS ENLATADAS, SOL&LIQ","19","94","1","0.85","0.09","0.02","0.01","0.04","0","4.02","2.2","1.2","0.94","45","0.13","6","28","111","371","0.29","0.06","0.3","4","0.03","0.01","0.06","0.1","0.14","0","10","10","0","0","0","1","0.07","0","0.2"
"11188","ELOTE DULCE, AMARILLO, COCIDO S/SAL ENLATADO","61","83","1","1.95","0.77","0.08","0.14","0.23","0","13.86","4.15","1.7","0.8","4","0.36","15","46","136","12","0.39","0.03","0.5","3","0.02","0.02","0.88","0.52","0.04","0","38","38","0","2","0","9","0.03","0","0"
"11189","GUANDU O GANDUL, GRANO VERDE COCIDO C/SAL","111","72","1","5.96","1.36","0.37","0.01","0.9","0","19.49","2.48","4.2","1.39","41","1.57","40","118","456","240","0.82","0.11","1.2","28","0.35","0.17","2.15","0.63","0.05","0","100","100","0","2","0","30","0.32","0","19.8"
"11190","GUANDU O GANDUL, GRANO VERDE COCIDO S/SAL","111","72","1","5.96","1.36","0.37","0.01","0.9","0","19.49","2.48","4.2","1.39","41","1.57","40","118","456","5","0.82","0.11","1.2","28","0.35","0.17","2.15","0.63","0.05","0","100","100","0","2","0","30","0.32","0","19.8"
"11191","PAPAS, CONGELADAS, FRITAS S/SAL","150","67","1","2.24","4.66","0.94","2.96","0.27","0","24.81","0.2","1.9","1.68","9","0.62","21","83","408","23","0.35","0.09",,"17","0.1","0.05","2.04","0.47","0.18",,"35","35","0",,,,"0.1","0","2.2"
"11192","TOMATE ROJO, COCIDO S/SAL","18","94","1","0.95","0.11","0.02","0.02","0.04","0","4.01","2.49","0.7","0.6","11","0.68","9","28","218","11","0.14","0.08","0.5","23","0.04","0.02","0.53","0.13","0.08","0","13","13","0","24","0","293","0.56","0","2.8"
"11193","TOMATE ROJO, COCIDO C/SAL, ENLATADO, ESCURRIDO","26","92","1","0.91","0.19","0.03","0.03","0.08","0","6.19","3.52","1","1.17","34","1.33","12","20","207","221","0.17","0.11","0.6","8","0.05","0.04","0.71","0.11","0.02","0","5","5","0","9","0","103","0.83","0","2.4"
"11194","VEGETALES MIXTOS, ENLATADOS, C/SAL, ESCURRIDOS","49","87","1","2.59","0.25","0.05","0.02","0.12","0","9.26","2.41","3","0.89","27","1.05","16","42","291","214","0.41","0.07","0.3","5","0.05","0.05","0.58","0.14","0.08","0","24","24","0","583","0","5670","0.29","0","18.2"
"11195","YAUTIA, CRUDA","98","73","0.86","1.46","0.4","0.08",,,"0","23.63",,"1.5","1.45","9","0.98","24","51","598","21","0.5","0.26","0.7","5","0.1","0.04","0.67","0.21","0.24","0","17","17","0","0","0","5",,"0",
"11196","ACELGA COCIDA C/SAL, ESCURRIDA","20","93","1","1.88","0.08",,,,"0","4.13","1.1","2.1","1.26","58","2.26","86","33","549","415","0.33","0.16","0.9","18","0.03","0.09","0.36","0.16","0.09","0","9","9","0","306","0","3652","1.89","0","327.3"
"11197","ACHICORIA, RAICES, CRUDAS","72","80","0.82","1.4","0.2","0.05","0","0.09","0","17.51","8.73","1.5","0.89","41","0.8","22","61","290","50","0.33","0.08","0.7","5","0.04","0.03","0.4","0.32","0.24","0","23","23","0","0","0",,,"0",
"11198","AGUACATE, CASCARA SUAVE (FLORIDA)","120","79","0.67","2.23","10.06","1.96","5.51","1.68","0","7.82","2.42","5.6","1.08","10","0.17","24","40","351","2","0.4","0.31",,"17","0.02","0.05","0.67","0.93","0.08","0","35","35","0","7","0","53","2.66","0",
"11199","ALCACHOFA, COCIDA C/SAL, ESCURRIDA","51","84","0.4","2.89","0.34","0.08","0.01","0.15","0","11.39","0.99","5.7","1.3","21","0.61","42","73","286","296","0.4","0.13","0.2","7","0.05","0.09","1.11","0.24","0.08","0","89","89","0","1","0","8","0.19","0","14.8"
"11200","ALCACHOFA, COCIDA S/SAL, ESCURRIDA","53","84","0.4","2.89","0.34","0.08","0.01","0.15","0","11.95","0.99","5.7","0.74","21","0.61","42","73","286","60","0.4","0.13","0.2","7","0.05","0.09","1.11","0.24","0.08","0","89","89","0","1","0","8","0.19","0","14.8"
"11201","ALGA MARINA, PARA SUSHI","45","80","1","3.03","0.64","0.13","0.06","0.22","0","9.14","0.65","0.5","7.2","150","2.18","107","80","50","872","0.38","0.28","0.7","3","0.06","0.23","1.6","0.7","0","0","196","196","0","18","0","216","1","0","5.3"
"11202","ARVEJA CHINA, VAINA COMESTIBLE, COCIDA C/SAL","40","89","1","3.27","0.23","0.04","0.02","0.1","0","6.46","3.99","2.8","1.13","42","1.97","26","55","240","240","0.37","0.08","0.7","48","0.13","0.08","0.54","0.67","0.14","0","29","29","0","52","0","597","0.39","0","25"
"11203","ARVEJA CHINA, VAINA COMESTIBLE, COCIDA S/SAL","42","89","1","3.27","0.23","0.04","0.02","0.1","0","7.05","3.99","2.8","0.54","42","1.97","26","55","240","4","0.37","0.08","0.7","48","0.13","0.08","0.54","0.67","0.14","0","29","29","0","52","0","597","0.39","0","25"
"11204","ARVEJA, COCIDA C/SAL, ESCURRIDA","84","78","1","5.36","0.22","0.04","0.02","0.1","0","15.63","5.93","5.5","0.92","27","1.54","39","117","271","239","1.19","0.17","1.9","14","0.26","0.15","2.02","0.15","0.22","0","63","63","0","40","0","470","0.14","0","25.9"
"11205","ARVEJA Y ZANAHORIA, COCIDAS S/SAL, CONGELADAS","48","86","1","3.09","0.42","0.08","0.04","0.2","0","10.12","4.36","3.1","0.57","23","0.94","16","49","158","68","0.45","0.08","1.1","8","0.23","0.06","1.15","0.16","0.09","0","26","26","0","476","0","4725","0.52","0","18.8"
"11206","ARVEJA Y ZANAHORIA, CRUDAS, CONGELADAS","53","84","1","3.4","0.47","0.08","0.04","0.22","0","11.15",,"3.4","0.62","27","1.09","18","60","194","79","0.52","0.09","1.2","11","0.19","0.08","1.41","0.2","0.1","0","36","36","0","475","0",,,"0",
"11207","ARVEJA, COCIDA S/SAL, CONGELADA","78","80","1","5.15","0.27","0.05","0.02","0.13","0","14.26","4.4","4.5","0.8","24","1.52","22","77","110","72","0.67","0.11","1","10","0.28","0.1","1.48","0.14","0.11","0","59","59","0","105","0","1250","0.03","0","24"
"11208","ARVEJA, CRUDA, CONGELADA","77","80","1","5.22","0.4","0.07","0.03","0.18","0","13.62","5","4.5","0.78","22","1.53","26","82","153","108","0.82","0.12","1.9","18","0.26","0.1","1.72","0.55","0.08","0","53","53","0","103","0","1225","0.02","0","27.9"
"11209","AYOTE/GUICOY/ZAPALLO, AMARILLO/MADURO, COCIDO C/SAL","37","89","1","0.89","0.35","0.07","0.03","0.15","0","8.85","3.3","2.8","0.69","22","0.44","13","19","241","237","0.22","0.08","0.4","2","0.02","0.07","0.5","0.23","0.16","0","20","20","0","261","0","2793","0.12","0","4.4"
"11210","AYOTE/GUICOY/ZAPALLO, AMARILLO/MADURO, COCIDO S/SAL","37","89","1","0.89","0.35","0.07","0.03","0.15","0","8.85","3.3","2.8","0.69","22","0.44","13","19","241","1","0.22","0.08","0.4","10","0.02","0.07","0.5","0.23","0.16","0","20","20","0","261","0","2793","0.12","0","4.4"
"11211","BLEDO O AMARANTO, HOJAS COCIDAS S/SAL, ESCURRIDAS","21","91","1","2.11","0.18","0.05","0.04","0.08","0","4.11",,,"2.11","209","2.26","55","72","641","21","0.88","0.16","0.9","41","0.02","0.13","0.56","0.06","0.18","0","57","57","0","139","0",,,"0",
"11212","BLEDO O AMARANTO, HOJAS COCIDAS C/SAL, ESCURRIDAS","21","91","1","2.11","0.18","0.05","0.04","0.08","0","4.11",,,"2.11","209","2.26","55","72","641","257","0.88","0.16","0.9","41","0.02","0.13","0.56","0.06","0.18","0","57","57","0","139","0",,,"0",
"11213","BROCOLI O BRECOL, COCIDO C/SAL, ESCURRIDO","35","89","1","2.38","0.41","0.08","0.04","0.17","0","7.18","1.39","3.3","0.77","40","0.67","21","67","293","262","0.45","0.06","1.6","65","0.06","0.12","0.55","0.62","0.2","0","108","108","0","77","0","929","1.45","0","141.1"
"11214","BROCOLI O BRECOL, TALLOS, CRUDOS","28","91","1","2.98","0.35","0.05","0.02","0.17","0","5.24",,,"0.92","48","0.88","25","66","325","27","0.4","0.05","3","93","0.07","0.12","0.64","0.54","0.16","0","71","71","0","20","0",,,"0",
"11215","BROTES DE BAMBU, COCIDOS C/SAL, ESCURRIDO","11","96","1","1.53","0.22","0.05","0.01","0.1","0","1.52",,"1","0.81","12","0.24","3","20","533","240","0.47","0.08","0.4","0","0.02","0.05","0.3","0.07","0.1","0","2","2","0","0","0",,,"0",
"11216","BROTES DE BAMBU, COCIDOS S/SAL, ESCURRIDO","12","96","1","1.53","0.22","0.05","0.01","0.1","0","1.92",,"1","0.41","12","0.24","3","20","533","4","0.47","0.08","0.4","0","0.02","0.05","0.3","0.07","0.1","0","2","2","0","0","0",,,"0",
"11217","CALABACITA/GUICOYITO/PIPIAN, COCIDO C/SAL, ESCURRIDO","20","94","1","0.91","0.31","0.06","0.02","0.13","0","4.31","2.59","1.4","0.77","27","0.36","24","39","192","237","0.39","0.1","0.2","6","0.04","0.04","0.51","0.14","0.07","0","20","20","0","11","0","127","0.14","0","3.5"
"11218","CALABACITA/GUICOYITO/PIPIAN, COCIDO S/SAL, ESCURRIDO","20","94","1","0.91","0.31","0.06","0.02","0.13","0","4.31","2.59","1.4","0.77","27","0.36","24","39","192","1","0.39","0.1","0.2","6","0.04","0.04","0.51","0.14","0.07","0","20","20","0","11","0","127","0.14","0","3.5"
"11219","CALABAZA AMARILLA, CRUDA","26","92","0.7","1","0.1","0.05","0.01","0.01","0","6.5","2.76","0.5","0.8","21","0.8","12","44","340","1","0.32","0.13","0.3","9","0.05","0.11","0.6","0.3","0.06","0","16","16","0","426","0","3100","1.06","0","1.1"
"11221","CEBOLLA, PICADA, CONGELADA","29","92","1","0.79","0.1","0.02","0.01","0.04","0","6.82",,"1.8","0.3","17","0.33","7","22","124","12","0.07","0.02","0.4","3","0.03","0.03","0.15","0.1","0.08","0","17","17","0","2","0",,,"0",
"11222","CEBOLLA, DESHIDRATADA, HOJUELAS","349","4","1","8.95","0.46","0.08","0.06","0.18","0","83.28","37.41","9.2","3.38","257","1.55","92","303","1622","21","1.89","0.42","5","75","0.5","0.1","0.99","1.38","1.6","0","166","166","0","1","0","11","0.18","0","3.8"
"11223","CEBOLLA, MORADA","32","91","0.84","0.8","0.08",,,,"0","7.55","5.02","0.9","0.34","20","0.26","9","27","119","8","0.13","0.06","0.5","5","0.04","0.02","0.13","0.1","0.13",,"23","23",,"0",,"1","0.02","0","0.3"
"11224","CHALOTE, AJO CHALOTE (MORADO), CRUDO","72","80","0.88","2.5","0.1","0.02","0.01","0.04","0","16.8","7.87","3.2","0.8","37","1.2","21","60","334","12","0.4","0.09","1.2","8","0.06","0.02","0.2","0.29","0.35","0","34","34","0","0","0","3","0.04","0","0.8"
"11225","CHAYOTE/GUISQUIL/PATASTE, COCIDO C/SAL, ESCURRIDO","22","93","1","0.62","0.48","0.03","0.01","0.07","0","4.5","1.89","2.8","0.97","13","0.22","12","29","173","237","0.31","0.11","0.3","8","0.03","0.04","0.42","0.41","0.12","0","18","18","0","0","0","0","0.14","0","4.7"
"11228","COL DE BRUSELAS, CRUDA, COCIDA C/SAL, ESCURRIDA","36","89","1","2.55","0.5","0.1","0.04","0.26","0","7.1","1.74","2.6","0.95","36","1.2","20","56","317","257","0.33","0.08","1.5","62","0.11","0.08","0.61","0.25","0.18","0","60","60","0","39","0","465","0.43","0","140.3"
"11229","COL DE BRUSELAS, CRUDA, COCIDA S/SAL, ESCURRIDA","36","89","1","2.55","0.5","0.1","0.04","0.26","0","7.1","1.74","2.6","0.95","36","1.2","20","56","317","21","0.33","0.08","1.5","62","0.11","0.08","0.61","0.25","0.18","0","60","60","0","39","0","465","0.43","0","140.3"
"11230","COLIFLOR, BLANCA, COCIDA C/SAL, ESCURRIDA","23","93","1","1.84","0.45","0.07","0.03","0.22","0","4.11","1.86","2.3","0.6","16","0.32","9","32","142","242","0.17","0.02","0.6","44","0.04","0.05","0.41","0.51","0.17","0","44","44","0","1","0","7","0.07","0","13.8"
"11231","COLIFLOR, VERDE, COCIDA C/SAL","32","89","1","3.04","0.31","0.05","0.03","0.14","0","6.28",,"3.3","0.9","32","0.72","19","57","278","259","0.63","0.04","0.8","73","0.07","0.1","0.68","0.68","0.21","0","41","41","0","7","0",,,"0",
"11232","COLIFLOR, VERDE, COCIDA S/SAL","32","89","1","3.04","0.31","0.04","0.03","0.14","0","6.28","3.12","3.3","0.9","32","0.72","19","57","278","23","0.63","0.04","0.8","73","0.07","0.1","0.68","0.68","0.21","0","41","41","0","7","0","86","0.04","0","20.8"
"11233","COLIFLOR, VERDE, CRUDA","31","90","0.61","2.95","0.3","0.05","0.03","0.13","0","6.09","3.03","3.2","0.88","33","0.73","20","62","300","23","0.64","0.04","0.6","88","0.08","0.1","0.73","0.7","0.22","0","57","57","0","8","0","93","0.04","0","20.2"
"11234","COLINABO, COCIDO C/SAL, ESCURRIDO","29","90","1","1.8","0.11","0.01","0.01","0.05","0","6.69","2.8","1.1","1.1","25","0.4","19","45","340","257","0.31","0.13","0.8","54","0.04","0.02","0.39","0.16","0.15","0","12","12","0","2","0","21","0.52","0","0.1"
"11235","COLINABO, COCIDO S/SAL, ESCURRIDO","29","90","1","1.8","0.11","0.01","0.01","0.05","0","6.69","2.8","1.1","1.1","25","0.4","19","45","340","21","0.31","0.13","0.8","54","0.04","0.02","0.39","0.16","0.15","0","12","12","0","2","0","21","0.52","0","0.1"
"11236","EJOTES AMARILLOS, COCIDOS C/SAL, ESCURRIDO","35","89","1","1.89","0.28","0.06","0.01","0.15","0","7.88","3.63","3.3","0.73","46","1.28","25","39","299","239","0.36","0.1","0.4","10","0.07","0.1","0.61","0.07","0.06","0","33","33","0","4","0","49","0.46","0","47.9"
"11237","EJOTES AMARILLOS, COCIDOS S/SAL, ESCURRIDO","35","89","1","1.89","0.28","0.06","0.01","0.15","0","7.88","3.63","3.3","0.73","46","1.28","25","39","299","3","0.36","0.1","0.4","10","0.07","0.1","0.61","0.07","0.06","0","33","33","0","4","0","49","0.46","0","47.9"
"11238","EJOTES AMARILLOS, CRUDOS","31","90","0.88","1.82","0.12","0.03","0.01","0.06","0","7.13","3.27","3.4","0.66","37","1.04","25","38","209","6","0.24","0.07","0.6","16","0.08","0.11","0.75","0.09","0.07","0","37","37","0","33","0",,"0.41","0","43.2"
"11239","EJOTES O VAINICAS, COCIDOS C/SAL, ESCURRIDO","35","89","1","1.89","0.28","0.06","0.01","0.15","0","7.88","3.63","3.2","0.73","44","0.65","18","29","146","239","0.25","0.06","0.2","10","0.07","0.1","0.61","0.07","0.06","0","33","33","0","35","0","380","0.46","0","47.9"
"11240","EJOTES O VAINICAS, COCIDOS S/SAL, ESCURRIDO, CONGELADOS","28","91","1","1.49","0.17","0.04","0.01","0.08","0","6.45","1.88","3","0.47","42","0.66","19","29","159","1","0.24","0.06","0.4","4","0.04","0.09","0.38","0.05","0.06","0","23","23","0","21","0","224","0.04","0","38.1"
"11241","EJOTES O VAINICAS, CRUDOS, CONGELADOS","39","90","1","1.79","0.21","0.05","0.01","0.11","0","7.54","2.21","2.6","0.53","42","0.85","22","32","186","3","0.26","0.05","0.6","13","0.1","0.09","0.5","0.1","0.04","0","15","15","0","27","0","292","0.42","0","44.8"
"11242","ELOTE DULCE, AMARILLO, GRANO COCIDO S/SAL, CONGELADO","81","77","1","2.55","0.67","0.1","0.2","0.32","0","19.3","3.07","2.4","0.44","3","0.47","28","79","233","1","0.63","0.05","0.7","4","0.03","0.06","1.31","0.15","0.1","0","35","35","0","10","0","50","0.07","0","0.3"
"11243","ELOTE DULCE, AMARILLO, GRANO, CONGELADO","88","75","1","3.02","0.78","0.12","0.23","0.37","0","20.71","2.5","2.1","0.48","4","0.42","18","70","213","3","0.38","0.04","0.7","6","0.08","0.07","1.74","0.36","0.17","0","36","36","0","10","0","49","0.08","0","0.3"
"11244","ELOTE DULCE, BLANCO, GRANO COCIDO S/SAL, CONGELADO","80","77","1","2.75","0.43","0.07","0.13","0.2","0","19.56","3.12","2.4","0.53","4","0.35","19","57","147","5","0.4","0.04","0.7","3","0.08","0.07","1.3","0.18","0.13","0","31","31","0","0","0","1","0.07","0","0.3"
"11245","ELOTE DULCE, BLANCO, GRANO, CONGELADO","88","75","1","3.02","0.77","0.18","0.18","0.34","0","20.73","9.09","2.9","0.48","4","0.41","18","70","213","3","0.37","0.04","0.7","6","0.08","0.07","1.73","0.28","0.18","0","36","36","0","0","0","1",,"0","0.3"
